User_ID,Name,Age,Country,Platform,Usage_Hours_Per_Week,Subscription_Type,Satisfaction_Score,Tasks_Completed,Join_Date
1725,User_1725,43,USA,Gemini,32.52,Enterprise,4.63,319,2022-11-30
1726,User_1726,35,Australia,Gemini,7.87,Free,4.84,408,2022-09-05
1727,User_1727,31,Canada,Claude,24.64,Free,1.1,143,2022-08-29
1728,User_1728,64,UK,Claude,14.14,Enterprise,4.96,229,2022-04-16
1729,User_1729,46,UK,Claude,23.83,Pro,2.29,172,2024-06-16
1730,User_1730,29,USA,Gemini,13.31,Enterprise,4.37,468,2024-07-19
1731,User_1731,53,USA,Gemini,4.39,Enterprise,1.72,145,2023-11-16
1732,User_1732,52,India,Claude,9.7,Pro,1.25,66,2023-07-15
1733,User_1733,29,Canada,Claude,8.33,Free,2.51,443,2022-05-03
1734,User_1734,24,India,Gemini,17.69,Enterprise,4.44,186,2022-02-04
1735,User_1735,46,UK,Claude,26.67,Pro,1.88,124,2023-09-10
1736,User_1736,28,Australia,Claude,11.29,Pro,1.62,481,2024-09-14
1737,User_1737,50,Australia,Gemini,1.47,Free,4.64,158,2024-04-19
1738,User_1738,23,USA,Claude,21.24,Pro,4.75,250,2023-02-20
1739,User_1739,64,Australia,Gemini,24.62,Free,1.05,132,2023-12-09
1740,User_1740,32,Australia,Claude,38.55,Enterprise,3.91,301,2023-09-13
1741,User_1741,49,Australia,Gemini,23.99,Pro,2.24,336,2023-09-29
1742,User_1742,28,UK,Gemini,19.38,Enterprise,2.5,78,2022-11-23
1743,User_1743,40,Australia,Gemini,23.36,Pro,2.88,323,2022-10-22
1744,User_1744,43,Australia,Gemini,37.19,Pro,2.71,72,2023-03-08
1745,User_1745,51,Australia,Gemini,33.31,Enterprise,3.06,230,2022-12-13
1746,User_1746,63,India,Claude,13.6,Pro,3.33,25,2022-02-06
1747,User_1747,51,UK,Claude,10.25,Enterprise,2.86,399,2023-12-01
1748,User_1748,46,USA,Claude,11.24,Enterprise,3.81,87,2023-05-27
1749,User_1749,21,India,Gemini,20.67,Free,3.87,131,2024-04-28
1750,User_1750,34,Canada,Claude,30.02,Enterprise,2.76,445,2024-08-27
1751,User_1751,52,UK,Gemini,20.63,Free,1.57,267,2024-06-18
1752,User_1752,30,UK,Gemini,3.64,Enterprise,3.56,226,2023-06-19
1753,User_1753,58,Canada,Claude,29.22,Pro,4.09,488,2024-06-28
1754,User_1754,56,Canada,Gemini,32.43,Enterprise,3.55,123,2024-02-12
1755,User_1755,32,Canada,Claude,12.29,Pro,3.35,379,2023-12-07
1756,User_1756,46,USA,Gemini,26.9,Free,1.92,470,2024-05-27
1757,User_1757,46,Australia,Gemini,17.64,Pro,3.58,389,2023-10-26
1758,User_1758,28,UK,Claude,35.68,Enterprise,2.34,155,2022-01-18
1759,User_1759,49,Australia,Gemini,33.96,Pro,4.68,474,2022-01-27
1760,User_1760,19,Australia,Claude,21.49,Free,3.61,246,2023-06-20
1761,User_1761,64,Canada,Gemini,27.97,Pro,2.11,485,2022-01-29
1762,User_1762,31,USA,Claude,35.45,Pro,2.89,469,2023-10-13
1763,User_1763,37,India,Gemini,20.33,Enterprise,4.39,428,2023-10-20
1764,User_1764,39,USA,Claude,13.22,Enterprise,2.34,95,2023-09-27
1765,User_1765,28,Australia,Claude,30.39,Pro,3.1,176,2023-10-02
1766,User_1766,44,USA,Gemini,9.58,Free,3.72,138,2024-05-29
1767,User_1767,20,Canada,Claude,16.15,Pro,4.02,174,2022-04-27
1768,User_1768,34,India,Gemini,34.76,Free,1.7,286,2022-05-12
1769,User_1769,61,Canada,Gemini,29.25,Free,3.26,266,2022-10-16
1770,User_1770,45,India,Claude,16.75,Free,4.65,141,2023-12-19
1771,User_1771,46,Australia,Claude,9.38,Pro,4.87,489,2022-08-24
1772,User_1772,38,India,Claude,14.88,Free,3.62,67,2022-02-11
1773,User_1773,64,India,Claude,12.08,Pro,4.93,266,2022-06-09
1774,User_1774,33,India,Claude,7.87,Free,3.28,150,2024-02-03
1775,User_1775,54,USA,Gemini,29.99,Free,2.77,183,2023-11-22
1776,User_1776,37,USA,Claude,10.83,Pro,3.21,184,2022-05-05
1777,User_1777,23,Australia,Gemini,18.71,Enterprise,1.46,218,2022-09-17
1778,User_1778,36,India,Claude,16.05,Enterprise,2.61,213,2022-10-03
1779,User_1779,22,UK,Claude,39.3,Pro,2.83,16,2022-08-01
1780,User_1780,20,Australia,Claude,16.25,Pro,4.39,60,2024-08-20
1781,User_1781,18,India,Gemini,4.12,Enterprise,4.03,268,2023-04-18
1782,User_1782,55,India,Claude,4.5,Enterprise,3.41,187,2024-04-15
1783,User_1783,32,USA,Gemini,24.04,Enterprise,2.39,419,2023-12-03
1784,User_1784,51,Australia,Gemini,24.38,Pro,1.75,40,2023-07-24
1785,User_1785,52,India,Gemini,17.33,Free,2.39,365,2023-03-07
1786,User_1786,42,India,Claude,17.84,Pro,3.72,327,2023-12-16
1787,User_1787,41,Australia,Gemini,3.1,Enterprise,2.05,163,2022-03-21
1788,User_1788,29,UK,Claude,21.15,Free,2.71,460,2024-08-12
1789,User_1789,35,Australia,Gemini,20.68,Pro,2.55,373,2022-08-16
1790,User_1790,32,Australia,Claude,6.83,Enterprise,4.06,64,2024-06-20
1791,User_1791,61,UK,Gemini,5.05,Pro,4.54,165,2022-04-05
1792,User_1792,33,Australia,Claude,5.82,Free,3.8,53,2023-02-28
1793,User_1793,44,India,Claude,4.94,Enterprise,2.37,90,2024-08-30
1794,User_1794,25,Australia,Claude,24.78,Pro,2.73,175,2024-07-07
1795,User_1795,63,UK,Gemini,8.66,Free,1.57,39,2024-08-05
1796,User_1796,42,Canada,Gemini,10.81,Free,1.67,331,2023-05-31
1797,User_1797,34,Australia,Claude,7.77,Pro,1.66,145,2022-06-14
1798,User_1798,46,USA,Gemini,38.36,Free,1.52,23,2023-03-02
1799,User_1799,25,India,Gemini,34.33,Enterprise,1.72,366,2024-09-23
1800,User_1800,32,India,Gemini,9.99,Free,1.81,492,2024-03-22
1801,User_1801,44,USA,Gemini,13.78,Pro,1.45,115,2024-09-19
1802,User_1802,63,USA,Gemini,9.19,Enterprise,3.56,368,2024-06-11
1803,User_1803,24,Australia,Gemini,20.18,Free,4.96,327,2022-02-11
1804,User_1804,20,USA,Gemini,1.76,Free,4.52,84,2024-03-07
1805,User_1805,46,Canada,Claude,27.18,Enterprise,1.18,456,2024-01-11
1806,User_1806,61,UK,Claude,21.4,Enterprise,2.69,88,2023-02-07
1807,User_1807,41,USA,Gemini,36.05,Free,4.44,203,2024-01-25
1808,User_1808,20,USA,Claude,7.41,Enterprise,1.54,494,2023-12-25
1809,User_1809,37,Canada,Claude,32.36,Pro,4.39,372,2023-02-20
1810,User_1810,63,India,Claude,31.89,Free,3.37,105,2022-10-27
1811,User_1811,32,India,Gemini,5.96,Pro,4.73,49,2022-02-24
1812,User_1812,42,Australia,Gemini,16.54,Free,4.5,265,2022-12-02
1813,User_1813,47,Canada,Gemini,7.64,Pro,3.71,406,2024-06-19
1814,User_1814,31,UK,Gemini,10.93,Pro,3.63,116,2024-05-30
1815,User_1815,24,UK,Gemini,11.27,Enterprise,1.85,26,2023-03-06
1816,User_1816,34,Canada,Claude,22.69,Free,1.47,24,2024-08-29
1817,User_1817,61,UK,Gemini,17.05,Enterprise,2.66,426,2023-11-16
1818,User_1818,37,India,Claude,37.96,Enterprise,1.75,281,2024-02-28
1819,User_1819,53,UK,Gemini,5.93,Free,1.41,22,2022-11-30
1820,User_1820,26,UK,Claude,38.97,Pro,2.21,256,2024-01-11
1821,User_1821,55,Canada,Gemini,9.99,Free,4.44,223,2023-02-10
1822,User_1822,39,Canada,Gemini,31.14,Free,1.07,160,2022-01-30
1823,User_1823,19,UK,Gemini,14.22,Free,2.17,301,2023-06-19
1824,User_1824,41,USA,Gemini,6.58,Enterprise,2.7,52,2023-06-01
1825,User_1825,25,Canada,Gemini,34.46,Free,3.04,443,2023-07-29
1826,User_1826,28,Australia,Gemini,13.05,Free,1.73,123,2022-08-09
1827,User_1827,30,Australia,Claude,26.7,Free,4.86,339,2024-04-06
1828,User_1828,34,India,Gemini,23.09,Pro,3.32,90,2024-09-16
1829,User_1829,25,UK,Claude,19.4,Pro,3.09,359,2023-08-17
1830,User_1830,38,USA,Gemini,20.34,Pro,1.04,150,2023-05-09
1831,User_1831,35,India,Claude,29.56,Pro,2.94,39,2024-01-24
1832,User_1832,47,UK,Claude,4.42,Enterprise,4.35,450,2022-09-10
1833,User_1833,35,Canada,Claude,27.06,Enterprise,1.88,39,2023-07-18
1834,User_1834,63,Australia,Claude,35.94,Free,2.4,464,2022-11-17
1835,User_1835,64,USA,Claude,3.25,Enterprise,1.08,275,2022-02-08
1836,User_1836,48,Australia,Claude,6.49,Pro,4.91,108,2023-04-10
1837,User_1837,55,Canada,Gemini,28.95,Free,1.27,459,2024-02-10
1838,User_1838,49,UK,Claude,18.05,Free,4.59,103,2024-07-26
1839,User_1839,28,Canada,Gemini,16.74,Pro,2.25,220,2024-04-18
1840,User_1840,62,Canada,Gemini,6.34,Pro,3.35,304,2023-02-15
1841,User_1841,42,Australia,Claude,20.76,Pro,3.72,46,2023-02-16
1842,User_1842,50,USA,Claude,5.94,Enterprise,1.56,396,2023-05-07
1843,User_1843,55,Canada,Gemini,19.59,Free,2.78,98,2023-03-14
1844,User_1844,58,Australia,Claude,30.78,Pro,2.3,427,2023-04-24
1845,User_1845,25,USA,Claude,11.07,Free,1.23,264,2024-02-22
1846,User_1846,28,UK,Claude,19.75,Free,4.33,223,2024-08-06
1847,User_1847,39,UK,Claude,39.69,Enterprise,1.18,431,2022-03-13
1848,User_1848,41,India,Claude,27.78,Free,3.61,23,2023-08-05
1849,User_1849,58,Australia,Claude,33.81,Pro,2.26,201,2022-08-08
1850,User_1850,34,USA,Claude,17.18,Pro,1.77,304,2022-01-04
1851,User_1851,29,Canada,Gemini,30.95,Free,3.67,191,2024-05-11
1852,User_1852,63,UK,Claude,2.58,Free,3.3,139,2024-07-01
1853,User_1853,49,USA,Gemini,5.79,Enterprise,2.26,233,2022-10-17
1854,User_1854,32,Australia,Gemini,8.92,Pro,3.05,52,2023-01-15
1855,User_1855,33,India,Gemini,16.68,Pro,1.98,190,2024-06-20
1856,User_1856,39,UK,Gemini,33.98,Free,4.45,396,2024-03-14
1857,User_1857,45,USA,Claude,14.5,Free,2.26,178,2022-12-21
1858,User_1858,37,USA,Gemini,26.53,Free,1.98,273,2024-01-13
1859,User_1859,50,USA,Gemini,28.66,Pro,4.01,483,2024-07-23
1860,User_1860,27,Australia,Gemini,23.86,Free,1.07,105,2022-03-21
1861,User_1861,57,Australia,Gemini,14.93,Enterprise,2.07,212,2022-03-07
1862,User_1862,49,Australia,Gemini,23.51,Enterprise,2.5,456,2022-05-16
1863,User_1863,50,Canada,Claude,14.35,Free,4.53,330,2023-02-03
1864,User_1864,19,USA,Claude,4.27,Enterprise,4.8,344,2023-12-04
1865,User_1865,50,UK,Gemini,39.72,Enterprise,3.87,397,2022-12-13
1866,User_1866,50,Australia,Claude,5.96,Enterprise,2.97,77,2024-04-27
1867,User_1867,58,Australia,Claude,3.82,Enterprise,3.56,101,2024-08-18
1868,User_1868,30,USA,Gemini,35.26,Enterprise,2.66,275,2022-02-28
1869,User_1869,47,Australia,Gemini,12.77,Pro,2.2,340,2024-02-17
1870,User_1870,50,Canada,Gemini,26.36,Free,4.8,187,2023-06-03
1871,User_1871,30,Canada,Claude,13.83,Enterprise,1.46,160,2024-05-29
1872,User_1872,43,Australia,Gemini,16.27,Free,2.39,326,2023-12-15
1873,User_1873,39,USA,Claude,11.22,Enterprise,4.6,56,2024-04-23
1874,User_1874,56,USA,Claude,14.38,Pro,3.89,12,2024-09-03
1875,User_1875,19,USA,Claude,17.02,Pro,1.12,496,2022-08-25
1876,User_1876,55,India,Gemini,29.1,Enterprise,1.09,112,2024-02-19
1877,User_1877,56,Australia,Claude,20.95,Enterprise,3.07,282,2022-03-20
1878,User_1878,43,USA,Gemini,37.8,Enterprise,2.94,31,2023-07-12
1879,User_1879,63,Canada,Gemini,2.63,Pro,2.77,125,2024-01-25
1880,User_1880,32,UK,Gemini,20.62,Pro,2.21,356,2024-03-10
1881,User_1881,51,UK,Gemini,23.78,Free,4.95,409,2023-11-03
1882,User_1882,59,USA,Gemini,36.89,Pro,2.09,473,2022-04-25
1883,User_1883,61,UK,Claude,2.92,Enterprise,2.96,113,2024-09-12
1884,User_1884,57,UK,Claude,23.37,Free,2.62,268,2023-04-07
1885,User_1885,28,India,Claude,34.29,Pro,1.68,317,2023-09-18
1886,User_1886,20,Canada,Claude,10.44,Pro,1.81,376,2022-05-06
1887,User_1887,23,Canada,Claude,35.18,Enterprise,4.67,426,2023-08-25
1888,User_1888,26,India,Gemini,1.74,Free,4.43,307,2023-07-27
1889,User_1889,23,India,Gemini,29.57,Pro,1.8,139,2024-08-22
1890,User_1890,26,UK,Claude,37.39,Pro,4.5,304,2023-05-15
1891,User_1891,56,Australia,Claude,26.63,Enterprise,1.84,311,2024-04-08
1892,User_1892,48,UK,Claude,18.12,Free,3.51,57,2022-04-12
1893,User_1893,49,India,Gemini,2.75,Free,1.33,36,2023-09-18
1894,User_1894,58,Canada,Gemini,36.88,Free,4.52,24,2022-06-23
1895,User_1895,29,UK,Gemini,19.34,Free,1.21,272,2023-03-28
1896,User_1896,25,Australia,Claude,2.13,Enterprise,3.22,374,2022-04-02
1897,User_1897,25,UK,Claude,27.9,Pro,4.12,450,2023-11-26
1898,User_1898,45,USA,Claude,19.79,Pro,1.47,307,2023-01-20
1899,User_1899,37,UK,Claude,5.85,Free,2.62,274,2022-07-24
1900,User_1900,64,India,Gemini,9.36,Free,1.17,370,2022-12-29
1901,User_1901,24,Canada,Claude,3.52,Free,3.73,143,2023-12-08
1902,User_1902,28,Canada,Claude,23.4,Pro,2.23,450,2024-03-27
1903,User_1903,37,India,Claude,25.26,Pro,3.24,85,2023-05-13
1904,User_1904,33,USA,Gemini,20.72,Free,4.73,39,2023-06-21
1905,User_1905,21,India,Gemini,32.87,Enterprise,2.22,448,2022-08-22
1906,User_1906,23,UK,Claude,34.58,Pro,1.19,349,2022-01-16
1907,User_1907,39,India,Gemini,25.01,Pro,3.7,135,2024-09-07
1908,User_1908,43,India,Gemini,1.5,Free,4.15,93,2022-05-21
1909,User_1909,20,USA,Gemini,28.11,Enterprise,4.83,63,2024-08-05
1910,User_1910,58,UK,Gemini,17.3,Free,1.63,375,2023-09-12
1911,User_1911,59,Australia,Gemini,23.06,Free,2.57,292,2023-02-24
1912,User_1912,31,Australia,Claude,26.31,Enterprise,4.38,349,2023-04-01
1913,User_1913,28,Canada,Claude,14.66,Enterprise,4.23,452,2022-10-27
1914,User_1914,35,India,Claude,36.77,Enterprise,3.5,272,2022-12-05
1915,User_1915,29,Canada,Gemini,6.23,Pro,2.08,433,2022-10-30
1916,User_1916,40,USA,Gemini,27.19,Free,2.14,369,2024-06-10
1917,User_1917,29,Australia,Gemini,1.17,Pro,1.5,231,2023-08-15
1918,User_1918,30,India,Gemini,37.06,Enterprise,4.69,337,2022-03-17
1919,User_1919,42,USA,Claude,5.39,Pro,1.69,11,2024-02-27
1920,User_1920,62,USA,Claude,4.7,Enterprise,3.29,407,2024-07-02
1921,User_1921,36,India,Claude,13.99,Enterprise,3.34,403,2024-08-07
1922,User_1922,63,USA,Claude,15.57,Free,2.48,315,2024-02-19
1923,User_1923,53,India,Claude,9.36,Free,2.41,155,2023-09-16
1924,User_1924,62,India,Claude,23.82,Free,3.67,27,2024-07-09
1925,User_1925,25,UK,Gemini,18.27,Pro,2.55,25,2022-11-12
1926,User_1926,46,Canada,Gemini,2.33,Free,2.02,317,2023-05-15
1927,User_1927,49,USA,Claude,13.47,Enterprise,2.6,462,2022-03-16
1928,User_1928,61,USA,Gemini,32.61,Free,4.23,445,2023-12-27
1929,User_1929,35,UK,Claude,27.9,Pro,4.87,168,2023-01-01
1930,User_1930,23,UK,Claude,29.27,Free,3.54,494,2023-06-30
1931,User_1931,35,UK,Gemini,28.23,Free,4.13,349,2023-10-15
1932,User_1932,36,Australia,Claude,13.13,Free,3.13,416,2023-11-09
1933,User_1933,39,Australia,Claude,4.89,Pro,3.5,361,2023-01-31
1934,User_1934,54,Australia,Claude,11.63,Enterprise,4.95,307,2022-08-19
1935,User_1935,49,India,Gemini,33.44,Enterprise,2.75,218,2024-03-14
1936,User_1936,58,USA,Gemini,39.24,Enterprise,1.27,455,2022-01-28
1937,User_1937,20,Canada,Gemini,20.26,Free,4.83,214,2023-04-20
1938,User_1938,45,India,Gemini,1.38,Free,4.17,122,2022-10-22
1939,User_1939,27,USA,Claude,6.46,Pro,2.59,187,2024-04-24
1940,User_1940,52,USA,Gemini,13.56,Enterprise,4.93,470,2023-03-03
1941,User_1941,46,UK,Gemini,23.56,Free,2.38,218,2024-05-21
1942,User_1942,32,UK,Gemini,3.93,Free,2.49,133,2022-04-01
1943,User_1943,50,India,Claude,37.79,Free,3.44,24,2022-04-25
1944,User_1944,24,UK,Gemini,15.24,Pro,2.1,355,2022-06-08
1945,User_1945,29,USA,Gemini,36.59,Enterprise,3.79,437,2022-09-15
1946,User_1946,47,UK,Claude,31.44,Pro,1.61,485,2023-01-08
1947,User_1947,38,Australia,Claude,30.46,Enterprise,1.43,307,2024-04-29
1948,User_1948,48,UK,Claude,24.66,Enterprise,3.14,54,2022-03-31
1949,User_1949,41,USA,Claude,25.44,Free,3.22,103,2024-01-27
1950,User_1950,37,India,Gemini,25.88,Free,1.43,116,2022-10-25
1951,User_1951,54,Canada,Claude,25.52,Free,4.86,428,2022-01-31
1952,User_1952,21,UK,Gemini,22.6,Free,3.29,287,2024-04-08
1953,User_1953,45,USA,Gemini,39.47,Free,1.6,137,2022-12-24
1954,User_1954,61,Canada,Gemini,29.56,Enterprise,2.25,467,2024-04-03
1955,User_1955,37,Canada,Gemini,31.3,Free,4.2,468,2023-04-15
1956,User_1956,41,Australia,Gemini,35.03,Free,3.09,47,2024-01-10
1957,User_1957,49,Canada,Claude,9.41,Pro,1.75,106,2024-04-30
1958,User_1958,58,USA,Gemini,4.27,Pro,1.41,207,2022-05-08
1959,User_1959,53,USA,Gemini,19.83,Enterprise,2.72,201,2024-02-21
1960,User_1960,51,UK,Gemini,21.05,Enterprise,2.35,366,2022-09-27
1961,User_1961,53,UK,Claude,33.34,Pro,3.62,16,2023-05-13
1962,User_1962,19,UK,Gemini,18.31,Pro,4.7,53,2023-02-17
1963,User_1963,32,Canada,Gemini,23.26,Free,1.99,341,2022-07-28
1964,User_1964,51,Canada,Claude,21.56,Free,4.42,16,2023-11-21
1965,User_1965,53,Australia,Gemini,2.49,Enterprise,4.68,203,2022-11-02
1966,User_1966,23,UK,Gemini,24.99,Pro,4.61,325,2022-07-10
1967,User_1967,56,India,Claude,33.29,Enterprise,4.81,10,2022-12-23
1968,User_1968,59,Australia,Gemini,7.14,Free,4.37,71,2023-04-02
1969,User_1969,29,India,Gemini,24.18,Enterprise,3.37,352,2023-03-25
1970,User_1970,20,Canada,Gemini,24.15,Enterprise,2.64,98,2022-03-09
1971,User_1971,62,Australia,Gemini,7.4,Enterprise,2.97,27,2024-04-18
1972,User_1972,35,Australia,Gemini,5.82,Free,4.49,117,2024-02-18
1973,User_1973,57,USA,Claude,39.22,Enterprise,2.21,144,2024-02-21
1974,User_1974,38,Canada,Claude,16.36,Free,1.64,380,2024-05-23
1975,User_1975,32,Canada,Claude,9.87,Pro,1.56,319,2023-04-12
1976,User_1976,50,Australia,Gemini,7.68,Enterprise,4.31,76,2022-12-26
1977,User_1977,52,Canada,Gemini,27.04,Enterprise,4.05,102,2023-01-22
1978,User_1978,43,Australia,Gemini,24.77,Free,2.99,147,2022-05-08
1979,User_1979,25,USA,Claude,26.1,Enterprise,2.1,198,2024-02-15
1980,User_1980,53,Australia,Gemini,4.43,Free,3.71,68,2024-01-03
1981,User_1981,47,Canada,Gemini,35.85,Enterprise,1.15,196,2024-01-24
1982,User_1982,40,Canada,Gemini,16.18,Pro,3.27,244,2023-04-30
1983,User_1983,59,Australia,Claude,13.22,Pro,2.59,78,2022-09-01
1984,User_1984,61,Australia,Claude,19.03,Pro,4.91,456,2024-07-27
1985,User_1985,31,Australia,Gemini,16.21,Enterprise,3.03,107,2024-06-23
1986,User_1986,31,UK,Gemini,34.68,Enterprise,3.21,17,2022-01-19
1987,User_1987,19,Canada,Gemini,37.24,Pro,3.85,471,2023-01-31
1988,User_1988,54,Canada,Claude,12.83,Pro,2.94,497,2023-10-29
1989,User_1989,22,UK,Claude,34.69,Free,1.9,320,2022-08-17
1990,User_1990,55,Australia,Claude,31.48,Free,3.15,143,2023-01-03
1991,User_1991,62,USA,Gemini,37.3,Pro,4.78,394,2022-02-27
1992,User_1992,58,Australia,Claude,10.58,Pro,2.64,65,2022-10-08
1993,User_1993,64,Australia,Gemini,23.5,Enterprise,3.72,490,2023-07-11
1994,User_1994,31,UK,Gemini,11.71,Pro,4.91,369,2022-04-12
1995,User_1995,56,Canada,Claude,33.14,Free,4.32,468,2022-02-17
1996,User_1996,42,Australia,Gemini,1.21,Free,3.64,123,2023-07-16
1997,User_1997,37,Canada,Claude,23.03,Free,3.94,97,2023-08-16
1998,User_1998,19,India,Gemini,14.23,Free,4.75,147,2024-03-22
1999,User_1999,56,Canada,Gemini,13.58,Free,4.84,117,2022-02-28
2000,User_2000,23,USA,Claude,26.15,Free,4.88,32,2022-06-10
2001,User_2001,34,USA,Gemini,34.21,Pro,3.5,153,2022-04-13
2002,User_2002,42,Australia,Gemini,24.76,Free,2.54,366,2024-04-25
2003,User_2003,45,Canada,Gemini,34.27,Free,1.53,153,2023-02-16
2004,User_2004,19,Australia,Gemini,11.32,Free,2.54,65,2024-02-25
2005,User_2005,52,UK,Gemini,21.26,Free,4.77,117,2022-07-02
2006,User_2006,54,USA,Gemini,18.57,Pro,4.56,360,2023-02-21
2007,User_2007,22,Australia,Gemini,1.45,Enterprise,3.09,15,2022-04-26
2008,User_2008,18,UK,Gemini,22.72,Enterprise,3.15,39,2024-05-23
2009,User_2009,57,Australia,Claude,26.8,Enterprise,2.24,456,2023-02-03
2010,User_2010,29,Canada,Claude,24.08,Enterprise,2.82,494,2024-08-14
2011,User_2011,53,Canada,Gemini,29.71,Free,3.86,394,2024-02-18
2012,User_2012,62,Canada,Gemini,23.28,Enterprise,2.61,316,2023-11-07
2013,User_2013,40,Canada,Claude,3.6,Enterprise,1.75,371,2023-10-17
2014,User_2014,64,India,Gemini,5.54,Pro,3.16,354,2023-03-13
2015,User_2015,48,UK,Claude,24.26,Pro,1.9,136,2022-11-14
2016,User_2016,28,UK,Claude,11.72,Pro,4.9,311,2024-03-26
2017,User_2017,27,Canada,Claude,4.11,Free,2.56,130,2023-08-29
2018,User_2018,20,India,Gemini,17.75,Free,4.64,414,2022-09-07
2019,User_2019,31,Canada,Gemini,22.62,Free,1.9,108,2024-06-29
2020,User_2020,33,India,Gemini,13.82,Pro,1.76,175,2023-03-23
2021,User_2021,27,Canada,Claude,29.1,Enterprise,3.47,334,2023-05-12
2022,User_2022,46,USA,Claude,26.11,Pro,4.12,328,2022-12-09
2023,User_2023,27,USA,Claude,13.98,Free,3.27,250,2023-03-03
2024,User_2024,29,Australia,Gemini,30.44,Pro,1.92,59,2024-03-28
2025,User_2025,47,Canada,Claude,26.3,Enterprise,1.15,277,2024-04-07
2026,User_2026,58,UK,Claude,25.86,Free,3.47,334,2022-08-28
2027,User_2027,18,Australia,Gemini,22.58,Enterprise,1.52,82,2022-02-28
2028,User_2028,22,USA,Claude,1.44,Enterprise,2.37,309,2023-06-11
2029,User_2029,37,Canada,Claude,28.16,Free,3.7,61,2024-03-07
2030,User_2030,25,Australia,Gemini,15.67,Enterprise,1.39,274,2022-07-22
2031,User_2031,60,Canada,Gemini,37.76,Pro,1.51,236,2024-01-19
2032,User_2032,29,USA,Claude,32.9,Enterprise,1.25,202,2023-04-11
2033,User_2033,18,Australia,Gemini,23.92,Enterprise,4.98,383,2022-10-23
2034,User_2034,37,USA,Claude,10.84,Enterprise,2.55,248,2022-10-14
2035,User_2035,45,India,Gemini,8.94,Pro,4.62,19,2022-03-14
2036,User_2036,60,USA,Claude,14.28,Enterprise,2.17,311,2023-12-27
2037,User_2037,54,Canada,Gemini,19.59,Enterprise,4.01,368,2023-06-07
2038,User_2038,64,UK,Claude,12.55,Pro,1.88,237,2022-12-03
2039,User_2039,54,USA,Gemini,21.08,Free,2.99,451,2024-01-07
2040,User_2040,29,UK,Gemini,7.45,Free,4.3,302,2022-11-14
2041,User_2041,54,India,Gemini,39.13,Free,4.27,61,2022-07-22
2042,User_2042,61,Australia,Gemini,5.21,Enterprise,4.18,249,2022-08-19
2043,User_2043,45,Australia,Gemini,37.35,Free,4.29,108,2024-06-22
2044,User_2044,64,UK,Gemini,36.63,Pro,1.85,90,2023-07-17
2045,User_2045,32,Australia,Gemini,21.49,Enterprise,2.93,22,2022-02-26
2046,User_2046,23,USA,Claude,29.27,Enterprise,2.94,399,2023-10-06
2047,User_2047,61,UK,Claude,18.01,Enterprise,4.56,451,2023-02-24
2048,User_2048,37,Canada,Gemini,25.57,Free,2.19,366,2024-07-03
2049,User_2049,31,USA,Gemini,14.28,Free,4.73,137,2022-10-07
2050,User_2050,19,USA,Claude,12.75,Free,2.8,313,2024-03-19
2051,User_2051,26,USA,Claude,23.55,Enterprise,3.68,425,2022-11-01
2052,User_2052,54,Canada,Gemini,20.43,Pro,2.08,20,2023-04-11
2053,User_2053,37,India,Claude,23.6,Enterprise,2.64,90,2024-01-07
2054,User_2054,43,Australia,Claude,12.18,Pro,3.84,270,2022-06-23
2055,User_2055,46,UK,Gemini,15.31,Enterprise,3.05,15,2024-03-14
2056,User_2056,18,India,Gemini,4.27,Pro,4.72,467,2022-09-23
2057,User_2057,52,UK,Gemini,3.04,Enterprise,3.95,382,2022-09-04
2058,User_2058,23,Australia,Claude,10.88,Enterprise,3.26,490,2022-03-19
2059,User_2059,54,Canada,Gemini,3.9,Pro,4.55,231,2023-10-09
2060,User_2060,22,USA,Gemini,5.05,Pro,3.66,414,2023-10-14
2061,User_2061,50,USA,Claude,32.7,Pro,3.59,307,2024-05-03
2062,User_2062,31,Canada,Gemini,2.52,Pro,1.99,90,2022-09-10
2063,User_2063,29,India,Claude,26.7,Pro,2.58,420,2023-04-20
2064,User_2064,59,India,Claude,11.63,Pro,3.73,12,2022-06-25
2065,User_2065,37,UK,Claude,34.99,Pro,4.57,69,2023-02-25
2066,User_2066,41,Canada,Claude,19.91,Pro,2.26,230,2024-08-28
2067,User_2067,60,India,Claude,12.92,Enterprise,1.86,459,2024-07-20
2068,User_2068,51,Canada,Claude,21.19,Pro,3.37,358,2023-07-26
2069,User_2069,42,Australia,Gemini,15.9,Pro,1.27,58,2023-04-06
2070,User_2070,46,USA,Gemini,23.01,Enterprise,3.86,237,2024-05-13
2071,User_2071,56,USA,Gemini,5.47,Enterprise,3.81,299,2022-09-11
2072,User_2072,48,USA,Claude,39.88,Free,2.42,302,2023-06-04
2073,User_2073,64,Canada,Gemini,17.6,Free,4.57,307,2024-06-21
2074,User_2074,60,Canada,Claude,14.58,Pro,3.01,202,2022-04-17
2075,User_2075,40,UK,Gemini,28.7,Pro,3.58,453,2022-06-20
2076,User_2076,61,USA,Claude,15.19,Free,1.84,483,2022-02-27
2077,User_2077,55,UK,Gemini,33.5,Free,2.67,266,2022-12-03
2078,User_2078,37,USA,Claude,18.72,Pro,4.45,452,2022-12-08
2079,User_2079,40,UK,Gemini,29.06,Free,1.85,397,2024-07-30
2080,User_2080,62,UK,Claude,5.19,Pro,2.56,112,2022-10-17
